ID.o,S Group,C Group,Price, Volume, TradeTime, EventTime, Offer, Bid, Buyer, Seller, buyerID, sellerID, Realized Tot , R per Tr ,UnReal Q,U per tr Q, Unreal Tot $ ,User Volu,User%ofTotalVolu,Total Volu,TradeCount,1st HourVolu,1stHourUserVolu,1stHour?,last HourVolu,lastHourUserVolu,lastHour?,1stHR_Usr/1SThR_Tot,lastH-Usr/LAST-HR-Tot,1stHR_Usr/TOT_vol,lastH-Usr/TOT_vol,VWAP,Price*V,(p2/p1)-1,ln(p2/p1),Net,User Buy,User Sell,User Vol Traded (Buy+Sell),Qualify,Gender,"Based on the INFORMATION provided, the best strategy is to:",Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q26,Q27,Q45,Q28,Q47,Q29,Q30,SUM
S2C408T,S2,C408T,20.5,46,12:59:24,12566,20.5,20.2,Server,Server,0,10,8562.50025,943,-417,-46,-8548.5,1461,42.98%,3399,66,1596,383,0,2560,495,1,24.00%,19.34%,0.1126802,5.69E-05,20.22388949,943,0.00488,0.49%,14.00025,522,939,1461,,M,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),2,3,4,4,2,3,3,3,3,4,4,4,4,4,4,3,3,3,3,4,3,3,5,4,4,4,4,4,3,4,0,105
S2C308T,S2,C308T,21,15,12:52:41,12163,20.5,20.4,Server,Server,0,0,10663.80016,0,-528,0,-11088,570,19.06%,2990,35,802,7,0,2642,255,1,0.87%,9.65%,0.002341137,3.23E-05,20.28799341,315,0,0.00%,-424.199842,21,549,570,,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,2,4,4,2,2,2,3,4,4,4,4,4,2,4,2,2,2,2,4,2,2,4,4,2,4,4,4,4,2,0,91
S2C208T,S2,C208T,21,4,12:57:22,12444,20.6,20.4,Server,Server,0,0,144.500005,0,-8,0,-168,302,10.50%,2877,53,838,30,0,2106,66,1,3.58%,3.13%,0.010427529,1.09E-05,20.33180399,84,-0.01905,-1.92%,-23.499995,147,155,302,,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),3,3,3,4,4,3,3,3,4,4,4,4,4,4,4,2,4,2,4,4,3,3,4,4,4,4,4,3,4,4,1,108
S2C1208,S2,C1208,21,15,12:52:59,12186,20.9,20.2,Server,Server,0,0,55.00001,0,0,0,0,180,6.65%,2706,12,788,90,0,2312,50,1,11.42%,2.16%,0.033259424,7.99E-06,20.30628235,315,-0.00476,-0.48%,55.00001,90,90,180,8,M,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),3,3,4,5,1,4,5,3,4,2,5,4,4,2,4,5,3,3,3,4,3,3,4,4,3,4,4,3,4,3,0,106
S2C1108,S2,C1108,21,11,12:52:49,12173,20.9,20.2,Server,Server,0,0,26.00002,0,0,0,0,240,8.78%,2734,10,788,0,0,2312,50,1,0.00%,2.16%,0,7.91E-06,20.29345286,231,0,0.00%,26.00002,120,120,240,8,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),3,3,4,4,2,3,3,2,4,3,4,3,4,4,3,2,4,2,2,4,3,3,4,4,4,4,4,4,4,4,1,102
S2C108T,S2,C108T,20.5,22,12:50:48,12049,20.5,20.2,Server,Server,0,0,-925.1,0,49,0,1004.5,149,5.88%,2532,8,788,99,0,1964,50,1,12.56%,2.55%,0.039099526,1.01E-05,20.2949842,451,0.01951,1.93%,79.4,99,50,149,,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,2,3,5,5,3,4,2,3,3,3,4,4,4,4,1,1,1,1,4,3,3,3,4,1,4,4,4,4,2,0,93
S2C1008,S2,C1008,20.9,2,12:58:40,12521,20.9,20.7,Server,Server,0,0,2684.2,0,-126,0,-2633.4,918,29.44%,3118,49,1326,255,0,2610,397,1,19.23%,15.21%,0.081783194,4.88E-05,20.29429121,41.8,0,0.00%,50.8,396,522,918,8,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,4,4,4,2,3,3,3,2,3,4,4,5,4,4,4,4,4,4,4,4,3,4,4,5,5,5,4,4,4,0,113
S1C5b08,S1,C5b08,20.9,20,12:58:04,12487,20.9,20.800001,Server,Server,0,0,2139.00005,0,-102,0,-2131.8,458,16.35%,2801,28,788,57,0,2568,160,1,7.23%,6.23%,0.020349875,2.22E-05,20.29164586,418,0,0.00%,7.20005,178,280,458,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),3,4,4,3,2,2,2,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,96
S1C5a08,S1,C5a08,21,25,12:52:51,12173,20.9,20.300001,Server,Server,0,0,2161.60005,0,-104,0,-2184,436,15.33%,2845,24,788,100,0,2364,100,1,12.69%,4.23%,0.035149385,1.49E-05,20.28590511,525,0,0.00%,-22.39995,166,270,436,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,3,4,4,2,1,1,4,4,4,4,2,4,2,2,3,3,3,3,4,3,3,3,3,4,3,4,3,3,4,0,92
S1C4b08,S1,C4b08,21,6,12:58:38,12521,21,20.800001,Server,Server,0,0,802.3,0,-37,0,-777,263,9.41%,2795,19,858,77,0,2490,60,1,8.97%,2.41%,0.027549195,8.62E-06,20.30404293,126,0,0.00%,25.3,113,150,263,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,2,2,4,2,4,3,2,4,4,4,4,4,2,4,4,4,2,2,4,3,3,4,4,4,3,3,4,4,4,0,99
S1C4a08,S1,C4a08,20.9,42,12:52:45,12167,20.9,20.1,Server,Server,0,0,1081,0,-50,0,-1045,330,11.75%,2808,19,930,141,0,2374,59,1,15.16%,2.49%,0.050213675,8.85E-06,20.28896011,877.8,0,0.00%,36,140,190,330,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,2,4,2,3,1,1,5,2,2,5,4,5,5,5,2,2,2,2,4,4,3,5,4,3,3,4,3,4,5,0,100
S1C3B08,S1,C3B08,20.6,19,12:57:33,12457,20.6,20.4,Server,Server,0,0,-192,0,10,0,206,208,7.27%,2862,10,1124,99,0,2088,10,1,8.81%,0.48%,0.034591195,1.67E-06,20.33770094,391.4,0.01942,1.92%,14,109,99,208,B,F,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),2,3,3,3,3,4,3,3,4,4,3,4,3,3,4,3,4,3,4,3,3,3,3,4,4,4,4,3,4,3,1,102
S1C3A08,S1,C3A08,20.4,19,12:57:23,12444,20.4,20.2,Server,Server,0,0,-85.799901,0,0,0,0,596,18.82%,3167,26,1124,99,0,2698,398,1,8.81%,14.75%,0.031259867,4.66E-05,20.3568046,387.6,0.02941,2.90%,-85.799901,298,298,596,A,M,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),2,2,3,4,2,3,3,2,3,3,3,4,4,4,3,4,4,4,4,4,3,3,4,4,2,2,2,2,2,5,0,94
S1C2a08,S1,C2a08,21,10,12:58:44,12526,21,20.6,Server,Server,10,10,3605.10008,0,-178,0,-3738,642,21.95%,2925,40,788,27,0,2396,482,1,3.43%,20.12%,0.009230769,6.88E-05,20.31104278,210,-0.01905,-1.92%,-132.89992,232,410,642,A,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,3,2,3,2,3,3,1,4,4,4,4,4,3,4,4,4,4,5,4,4,4,5,3,3,3,4,4,5,5,1,110
S1C1b08,S1,C1b08,21,11,12:57:21,12445,20.5,20.300001,Server,Server,0,0,14.8,0,0,0,0,198,7.16%,2767,13,788,126,0,2162,0,1,15.99%,0.00%,0.045536682,0,20.31239612,231,0,0.00%,14.8,99,99,198,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,3,4,4,2,4,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,4,0,109
S1C1b 2,S1,C1b 2,20.800001,6,12:59:21,12564,20.800001,20.7,Server,Server,0,10,5480.3002,124.800006,-265,-6,-5512.000265,351,11.54%,3042,29,788,0,0,2684,241,1,0.00%,8.98%,0,2.95E-05,20.35003298,124.800006,0.00481,0.48%,-31.700065,43,308,351,B,F,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),2,2,4,4,3,3,4,2,3,3,3,3,4,4,2,4,4,2,2,4,3,3,4,3,2,3,4,4,3,4,0,95
S1C1a08,S1,C1a08,20.5,22,12:50:40,12042,20.5,20.2,Server,Server,0,0,1.1,0,0,0,0,182,6.87%,2651,8,888,76,0,2102,0,1,8.56%,0.00%,0.028668427,0,20.28476048,451,0.02439,2.41%,1.1,91,91,182,A,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),1,5,4,5,3,4,4,3,3,5,5,5,5,4,5,5,5,5,5,5,3,2,3,5,3,5,5,5,5,5,1,128
S10C9b1,S10,C9b1,21.1,42,12:55:34,12340,21.1,20.4,Server,Server,10,0,1687.90012,-886.2,-90,42,-1899,1246,38.16%,3265,59,788,115,0,3032,708,1,14.59%,23.35%,0.035222052,7.15E-05,20.2871976,886.2,-0.00474,-0.48%,-211.09988,578,668,1246,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),3,4,4,4,3,4,4,3,4,4,4,3,4,3,4,3,3,3,3,4,4,3,5,4,5,4,4,3,3,3,0,109
S10C9a1,S10,C9a1,20.9,4,12:59:51,12597,20.800001,20.6,Server,Server,0,0,9186.100219,0,-450,0,-9405,726,24.33%,2984,38,848,80,0,2702,458,1,9.43%,16.95%,0.026809651,5.68E-05,20.24514083,83.6,-0.00478,-0.48%,-218.899781,138,588,726,A,M,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),3,3,4,4,4,4,3,2,4,4,4,1,1,3,5,4,4,4,4,4,4,3,5,4,4,4,4,4,5,4,0,110
S10C8b1,S10,C8b1,20.5,22,12:50:47,12050,20.5,20.1,Server,Server,0,0,-947.699974,0,52,0,1066,534,18.01%,2965,28,1354,100,0,1938,241,1,7.39%,12.44%,0.033726813,4.19E-05,20.29399667,451,0.02439,2.41%,118.300026,293,241,534,B,M,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),4,2,4,4,2,5,5,2,5,2,5,3,5,3,5,5,5,4,3,3,5,2,3,3,1,5,5,5,4,3,0,112
S10C8a1,S10,C8a1,21.1,4,12:51:37,12102,20.9,20.2,Server,Server,0,0,38.700055,0,0,0,0,224,8.21%,2727,16,930,72,0,2212,67,1,7.74%,3.03%,0.02640264,1.11E-05,20.28452514,84.4,-0.00948,-0.95%,38.700055,112,112,224,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),1,5,4,4,3,5,5,3,3,4,4,4,5,5,4,4,4,2,2,5,4,2,5,5,3,4,4,4,4,2,0,113
S10C7b1,S10,C7b1,21,2,12:57:08,12431,20.6,20.9,Server,Server,0,0,2841.3,0,-140,0,-2940,320,11.02%,2904,29,928,70,0,2186,200,1,7.54%,9.15%,0.024104683,3.15E-05,20.330062,42,-0.01905,-1.92%,-98.7,90,230,320,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),1,5,2,5,1,5,5,1,1,2,5,5,5,4,4,5,5,4,4,5,3,3,5,5,5,4,3,4,4,2,0,112
S10C715,S10,C715,20.6,22,12:50:52,12054,20.6,20.300001,Server,Server,0,0,189.6,0,-10,0,-206,150,5.72%,2622,16,868,40,0,1930,0,1,4.61%,0.00%,0.01525553,0,20.2755149,453.2,0.01456,1.45%,-16.4,70,80,150,5,M,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),1,4,4,3,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,5,4,4,4,4,1,109
S10C6b1,S10,C6b1,20.5,19,12:57:09,12432,20.5,20.300001,Server,Server,0,0,46.399998,0,0,0,0,254,8.58%,2962,16,888,50,0,2406,78,1,5.63%,3.24%,0.016880486,1.09E-05,20.34277519,389.5,0.02439,2.41%,46.399998,127,127,254,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,3,4,4,3,3,3,3,4,4,5,4,4,4,4,3,3,3,3,4,4,2,4,4,4,2,5,2,5,4,0,106
S10C6a1,S10,C6a1,21,25,12:57:36,12459,20.5,20.300001,Server,Server,0,0,26.89997,0,0,0,0,190,6.78%,2803,11,888,50,0,2222,60,1,5.63%,2.70%,0.017838031,9.63E-06,20.33713883,525,-0.02381,-2.41%,26.89997,95,95,190,A,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,3,3,4,4,4,2,1,5,5,5,4,5,3,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,3,0,112
S10C5b1,S10,C5b1,21,11,12:56:37,12401,20.800001,20.4,Server,Server,0,0,-1.70003,0,0,0,0,104,3.79%,2741,16,838,42,0,2390,20,1,5.01%,0.84%,0.015322875,3.05E-06,20.33338201,231,0,0.00%,-1.70003,52,52,104,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),3,4,3,4,2,4,2,1,4,2,3,4,4,3,5,5,4,5,3,4,5,2,4,5,4,5,5,4,4,3,0,110
S10C5a1,S10,C5a1,21,16,12:57:34,12460,20.5,20.300001,Server,Server,0,0,-37.7,0,0,0,0,210,6.63%,3166,18,828,20,0,2906,155,1,2.42%,5.33%,0.006317119,1.68E-05,20.34036643,336,-0.02381,-2.41%,-37.7,105,105,210,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,3,4,4,2,4,4,2,4,4,4,4,4,4,4,2,4,2,4,4,2,4,4,4,4,4,4,4,4,2,0,105
S10C4B1,S10,C4B1,20.300001,21,12:58:25,12506,20.300001,20.1,Server,Server,0,10,27159.80047,426.300021,-1346,-21,-27323.80135,2674,65.54%,4080,113,1354,377,0,3472,1559,1,27.84%,44.90%,0.092401961,0.000110054,20.13213252,426.300021,0.00493,0.49%,-164.000878,664,2010,2674,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,3,3,4,2,5,5,1,3,4,4,4,3,5,5,4,4,4,4,4,3,3,4,5,5,4,5,4,4,3,0,115
S10C4a1,S10,C4a1,20.6,5,12:59:32,12576,20.5,20.1,Server,Server,0,0,15204.70026,0,-750,0,-15450,1934,54.53%,3547,100,970,186,0,3210,1062,1,19.18%,33.08%,0.052438681,9.33E-05,20.16862148,103,-0.00485,-0.49%,-245.29974,592,1342,1934,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,3,3,2,4,2,2,3,2,1,4,5,2,4,5,4,4,4,4,4,3,3,4,4,2,4,4,4,4,4,0,102
S10C3b1,S10,C3b1,20.9,8,12:59:23,12565,20.9,20.800001,Server,Server,0,10,2205.0001,167.2,-105,-8,-2194.5,385,13.45%,2863,37,788,69,0,2692,186,1,8.76%,6.91%,0.024100594,2.41E-05,20.30027946,167.2,0.00478,0.48%,10.5001,140,245,385,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,4,3,4,4,5,3,1,4,4,4,4,4,4,5,4,3,3,3,5,2,3,5,4,5,4,4,5,4,3,1,113
S10C3a1,S10,C3a1,20.9,11,12:59:26,12568,20.9,20.7,Server,Server,0,0,10917.50022,0,-535,0,-11181.5,775,24.58%,3153,50,888,79,0,2700,445,1,8.90%,16.48%,0.025055503,5.23E-05,20.25880123,229.9,0,0.00%,-263.99978,120,655,775,A,F,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),3,2,4,4,2,1,4,2,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,0,106
S10C2B1,S10,C2B1,20.300001,27,12:59:26,12571,20.300001,20.1,Server,Server,0,10,7197.300319,548.100027,-394,-27,-7998.200394,4572,78.50%,5824,165,3466,1100,0,5400,2314,1,31.74%,42.85%,0.188873626,7.36E-05,20.19301175,548.100027,0,0.00%,-800.900075,2089,2483,4572,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),3,2,4,3,3,3,3,2,3,4,4,4,4,3,3,3,4,5,5,5,5,4,4,3,3,4,4,3,3,3,1,107
S10C2A1,S10,C2A1,20,20,12:59:35,12579,20,19.9,Server,Server,0,10,46923.9,400,-2349,-20,-46980,2845,73.25%,3884,93,1580,595,0,2616,1145,1,37.66%,43.77%,0.153192585,0.000112691,19.98442327,400,0,0.00%,-56.1,248,2597,2845,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,3,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,5,5,2,3,3,1,122
S10C23b,S10,C23b,21,11,12:53:23,12206,20.9,20.300001,Server,Server,0,0,1831.20006,0,-89,0,-1869,565,19.63%,2878,45,840,126,0,2374,100,1,15.00%,4.21%,0.043780403,1.46E-05,20.29735937,231,0,0.00%,-37.79994,238,327,565,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,2,4,4,4,4,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,1,3,4,4,4,4,3,4,4,0,102
S10C23a,S10,C23a,20.8,35,12:59:36,12579,20.7,20.6,Server,Server,0,0,5182.800031,0,-254,0,-5283.2,666,22.12%,3011,54,968,160,0,2772,231,1,16.53%,8.33%,0.053138492,2.77E-05,20.23623385,728,-0.00481,-0.48%,-100.399969,206,460,666,A,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),3,3,3,4,4,3,3,2,4,4,4,4,4,4,4,3,3,2,2,3,4,3,4,4,4,3,3,3,3,3,0,100
S10C1B1,S10,C1B1,21,11,12:52:45,12167,20.9,20.4,Server,Server,0,0,32.200048,0,0,0,0,318,10.80%,2944,17,1178,150,0,2298,29,1,12.73%,1.26%,0.050951087,4.29E-06,20.27907616,231,0,0.00%,32.200048,159,159,318,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,2,5,5,1,5,4,1,4,4,4,4,4,5,5,5,5,5,5,5,5,3,3,4,5,5,5,5,5,1,1,122
S10C1A1,S10,C1A1,20.9,42,12:54:56,12297,20.9,20.4,Server,Server,0,0,3369.10005,0,-165,0,-3448.5,563,16.57%,3397,27,1528,199,0,2488,50,1,13.02%,2.01%,0.058581101,5.92E-06,20.29855763,877.8,0.00478,0.48%,-79.39995,199,364,563,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,4,4,2,4,5,4,1,4,4,4,4,4,2,4,4,5,5,5,5,5,1,2,4,5,4,4,2,4,4,0,111
S10C17b,S10,C17b,21.8,13,12:58:13,12497,21.7,20.7,Server,Server,10,0,-28784.00007,-283.4,1329,13,28972.2,3659,70.15%,5216,160,788,148,0,3490,1031,1,18.78%,29.54%,0.028374233,5.66E-05,20.44911812,283.4,0,0.00%,188.199931,2494,1165,3659,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,4,4,4,2,5,2,2,4,4,5,4,4,3,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,116
S10C17a,S10,C17a,20,40,12:59:31,12575,21.300001,20.300001,Server,Server,0,10,-22128.70009,800,1028,-40,20560,5204,68.46%,7601,214,3924,1450,0,5684,1965,1,36.95%,34.57%,0.190764373,4.55E-05,20.40497306,800,0.01,1.00%,-1568.700087,3116,2088,5204,A,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,3,4,4,2,1,1,4,4,4,4,3,4,4,4,3,3,3,3,3,4,3,5,4,3,4,4,4,4,3,0,101
S10C16b,S10,C16b,21,1,12:59:59,12601,21,20.800001,Server,Server,10,0,2095.1,-21,-105,1,-2205,849,27.11%,3132,62,928,169,0,2422,50,1,18.21%,2.06%,0.053959132,6.59E-06,20.25191571,21,-0.00952,-0.96%,-109.9,372,477,849,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),1,5,4,4,2,4,4,3,2,3,4,4,4,3,3,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,0,107
S10C16a,S10,C16a,20.6,19,12:57:43,12466,20.6,20.4,Server,Server,0,0,374.499987,0,-18,0,-370.8,164,5.93%,2767,19,828,48,0,2068,11,1,5.80%,0.53%,0.017347308,1.92E-06,20.31676911,391.4,0.01942,1.92%,3.699987,73,91,164,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,4,4,4,2,4,4,2,3,4,4,4,3,3,4,3,3,3,3,3,3,3,4,3,4,3,4,3,3,2,1,99
S10C15b,S10,C15b,20.1,39,12:58:18,12502,21,20.1,Server,Server,0,10,-564.700006,783.9,31,-39,623.1,823,21.64%,3804,42,2370,266,0,2268,228,1,11.22%,10.05%,0.069926393,2.64E-05,20.25131441,783.9,0,0.00%,58.399994,427,396,823,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),1,5,5,5,1,5,5,1,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,0,135
S10C15a,S10,C15a,20.4,22,12:51:27,12089,20.4,20.1,Server,Server,0,0,7.2,0,0,0,0,356,11.03%,3228,14,1814,162,0,2044,177,1,8.93%,8.66%,0.050185874,2.68E-05,20.27026028,448.8,0.02451,2.42%,7.2,178,178,356,A,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),1,5,4,1,4,5,2,1,5,3,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,1,129
S10C14b,S10,C14b,20.9,26,12:52:37,12159,20.9,20.4,Server,Server,0,0,10.3,0,0,0,0,214,7.41%,2887,9,1028,49,0,2334,82,1,4.77%,3.51%,0.016972636,1.22E-05,20.34696917,543.4,0.00478,0.48%,10.3,107,107,214,B,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,3,3,4,2,4,3,2,2,2,2,2,4,3,4,4,3,3,3,4,3,3,4,4,4,3,4,4,4,4,0,96
S10C14a,S10,C14a,21,7,12:57:43,12465,20.6,20.4,Server,Server,0,0,-43.300018,0,0,0,0,460,14.48%,3176,28,1126,100,0,2380,103,1,8.88%,4.33%,0.031486146,1.36E-05,20.31187031,147,0,0.00%,-43.300018,230,230,460,A,F,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),2,2,3,4,3,3,3,3,2,2,2,2,2,2,3,2,2,3,3,2,3,2,3,3,2,2,2,2,3,2,0,74
S10C13b,S10,C13b,20.1,24,12:59:08,12552,21,20.1,Server,Server,0,10,4125.79995,482.4,-204,-24,-4100.4,942,28.92%,3257,50,1168,120,0,2764,632,1,10.27%,22.87%,0.036843721,7.02E-05,20.25606391,482.4,0,0.00%,25.39995,369,573,942,B,M,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),4,4,4,4,3,5,5,2,3,4,4,3,4,4,4,4,4,4,4,4,5,3,4,4,3,4,4,4,4,5,0,117
S10C13a,S10,C13a,21,11,12:51:50,12113,20.9,20.2,Server,Server,0,0,3434.100008,0,-167,0,-3507,579,19.57%,2958,34,1176,304,0,2142,153,1,25.85%,7.14%,0.102772143,2.41E-05,20.2619676,231,0,0.00%,-72.899992,206,373,579,A,M,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),1,5,5,5,5,5,5,1,5,5,5,4,5,4,5,5,5,5,5,4,5,3,5,5,5,5,5,4,5,5,0,136
S10C12b,S10,C12b,20.4,19,12:57:20,12444,20.4,20.2,Server,Server,0,0,405.89995,0,-19,0,-387.6,301,10.55%,2852,16,1020,116,0,2328,130,1,11.37%,5.58%,0.040673212,1.96E-05,20.33660593,387.6,0.02941,2.90%,18.29995,141,160,301,B,M,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),1,4,5,5,1,2,5,1,4,5,5,3,4,4,5,4,4,2,5,5,2,5,4,4,4,4,4,5,5,5,0,116
S10C12a,S10,C12a,20.4,19,12:57:33,12454,20.4,20.2,Server,Server,0,0,2562.39995,0,-127,0,-2590.8,661,20.77%,3183,40,968,90,0,2430,278,1,9.30%,11.44%,0.028275212,3.59E-05,20.31162428,387.6,0.02941,2.90%,-28.40005,267,394,661,A,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),4,3,4,4,3,4,3,3,4,4,4,3,4,4,5,4,5,5,4,3,5,3,2,4,5,4,4,3,3,4,0,114
S10C11B,S10,C11B,20.6,7,12:59:10,12554,20.6,20.300001,Server,Server,0,0,6173.10005,0,-301,0,-6200.6,697,24.58%,2836,30,788,149,0,2638,298,1,18.91%,11.30%,0.052538787,3.98E-05,20.25765173,144.2,0,0.00%,-27.49995,198,499,697,B,M,BUY FIRST AND THEN SELL LATER to make profit (when Stock price is going to INCREASE towards the end of the day),3,2,4,4,2,1,1,5,4,3,5,3,5,3,4,4,4,4,4,5,3,3,4,4,5,4,4,4,5,4,1,111
S10C11A,S10,C11A,20.4,35,12:59:32,12575,20.4,20.2,Server,Server,0,10,14031.40035,714,-692,-35,-14116.8,990,35.04%,2825,46,788,176,0,2616,541,1,22.34%,20.68%,0.062300885,7.32E-05,20.18361079,714,0,0.00%,-85.39965,149,841,990,A,M,SELL FIRST AND THEN BUY LATER to make profit (when Stock price is going to DECREASE towards the end of the day),1,5,5,2,4,5,3,1,5,5,5,4,4,4,5,4,4,4,4,5,4,3,5,5,4,5,5,5,5,2,0,122
S10C10B,S10,C10B,21,42,12:51:16,12080,20.9,20.2,Server,Server,0,0,89.2,0,0,0,0,400,14.78%,2706,25,788,103,0,2182,148,1,13.07%,6.78%,0.038063562,2.51E-05,20.2812269,882,0,0.00%,89.2,200,200,400,B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
S10C10A,S10,C10A,20.5,22,12:51:05,12068,20.5,20.2,Server,Server,0,0,60.00005,0,0,0,0,250,9.75%,2563,16,788,100,0,2042,75,1,12.69%,3.67%,0.039016777,1.43E-05,20.27081547,451,0.01951,1.93%,60.00005,125,125,250,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
